node1,node2,timestamp
42,66,4837
47,90,4838
35,77,4839
6,89,4840
21,68,4841
37,69,4842
18,32,4843
25,46,4844
11,32,4845
37,110,4846
8,41,4846
56,87,4846
3,112,4847
89,130,4847
45,129,4847
59,72,4848
39,68,4848
7,38,4848
38,94,4849
4,74,4849
7,63,4849
3,128,4850
93,95,4851
57,69,4852
115,149,4853
42,95,4854
82,110,4855
4,54,4856
29,57,4857
71,115,4858
45,96,4859
81,84,4860
57,102,4861
84,89,4861
26,81,4861
40,78,4862
72,90,4862
22,151,4863
21,111,4864
79,83,4865
106,117,4865
42,62,4866
37,97,4866
22,75,4867
20,149,4868
50,105,4869
47,53,4870
35,80,4871
27,69,4872
50,63,4873
57,115,4874
14,66,4874
10,29,4874
23,64,4874
47,57,4875
25,72,4875
38,57,4875
47,98,4875
48,71,4876
28,29,4877
15,22,4878
89,113,4879
47,129,4880
25,50,4881
27,113,4881
43,151,4882
61,106,4883
20,151,4884
32,67,4885
14,38,4886
7,27,4886
45,87,4886
63,70,4886
20,50,4886
25,37,4886
20,38,4886
40,59,4886
70,104,4886
10,112,4886
23,57,4887
40,69,4888
84,94,4888
38,108,4889
68,85,4890
6,93,4891
47,118,4892
37,67,4893
54,83,4894
42,82,4895
36,150,4896
4,66,4897
45,128,4898
70,104,4899
67,69,4900
36,80,4901
20,25,4902
27,85,4903
14,160,4904
21,46,4905
7,37,4906
82,115,4907
35,75,4908
96,115,4909
27,44,4910
31,53,4910
63,122,4910
30,83,4911
80,143,4912
23,48,4913
54,93,4914
72,92,4915
7,69,4916
16,35,4916
2,13,4917
13,65,4917
24,44,4917
55,85,4918
13,44,4919
26,44,4920
53,77,4921
49,89,4922
17,37,4923
41,53,4924
40,94,4925
31,63,4926
50,74,4927
62,72,4928
29,43,4929
14,59,4930
65,71,4931
6,46,4932
42,79,4933
35,110,4934
2,6,4935
50,61,4936
4,16,4937
113,149,4938
2,22,4938
27,86,4939
21,34,4940
7,29,4941
3,48,4941
44,115,4942
8,53,4943
93,94,4944
49,101,4945
33,118,4946
63,70,4946
14,70,4947
35,122,4948
18,55,4949
89,113,4950
34,46,4951
38,85,4951
46,95,4952
9,48,4953
22,46,4953
37,40,4953
35,68,4954
15,61,4954
47,112,4954
31,54,4954
59,95,4954
9,83,4954
35,60,4954
21,75,4954
37,105,4955
1,68,4956
41,113,4957
105,113,4958
37,111,4958
14,80,4958
26,44,4958
27,60,4959
4,76,4960
54,113,4961
37,39,4961
2,25,4961
1,50,4962
58,73,4963
45,125,4964
1,93,4965
113,136,4966
7,98,4967
22,68,4968
19,86,4969
38,51,4970
47,70,4971
71,118,4972
24,62,4973
5,112,4974
49,115,4975
17,113,4976
17,74,4976
33,56,4977
9,15,4978
37,40,4979
45,50,4979
15,61,4979
15,26,4979
35,95,4979
93,124,4979
94,115,4979
107,110,4979
1,64,4979
53,115,4979
49,105,4979
59,66,4979
21,42,4979
29,58,4980
24,80,4981
70,76,4982
19,91,4983
76,85,4984
9,25,4985
42,64,4985
36,57,4985
18,94,4985
47,121,4985
36,149,4985
3,30,4985
59,115,4986
45,73,4987
9,14,4988
79,83,4989
13,41,4990
24,115,4991
29,54,4992
73,83,4993
19,69,4994
42,71,4995
43,57,4996
36,83,4997
14,64,4998
56,76,4999
50,101,4999
43,81,5000
57,101,5001
35,44,5001
22,32,5001
32,38,5001
26,27,5001
86,142,5001
38,98,5001
9,85,5001
10,113,5002
1,63,5003
87,112,5004
36,150,5005
96,121,5006
2,104,5006
48,93,5006
63,80,5007
70,109,5008
3,20,5009
71,74,5010
93,124,5011
13,38,5012
49,101,5013
66,80,5014
35,80,5015
42,64,5016
35,149,5017
73,104,5018
45,129,5019
48,68,5020
20,28,5021
63,64,5021
31,103,5022
39,62,5023
29,94,5024
28,38,5024
3,71,5025
68,77,5025
22,29,5025
15,27,5025
23,91,5025
69,73,5025
23,112,5025
68,100,5025
15,72,5026
38,67,5027
20,52,5028
37,49,5028
54,73,5028
21,70,5028
11,113,5028
10,47,5028
53,86,5028
1,50,5028
87,115,5028
35,123,5028
62,91,5028
7,74,5028
64,115,5029
23,64,5030
71,118,5031
62,72,5032
30,47,5033
22,64,5034
13,112,5034
40,66,5034
5,39,5034
82,115,5034
13,86,5034
20,98,5034
7,70,5035
2,115,5036
96,121,5037
49,105,5038
18,101,5039
10,35,5040
12,31,5041
93,94,5042
56,81,5042
87,94,5042
6,98,5042
7,90,5043
13,48,5044
19,85,5045
1,42,5046
22,35,5047
7,27,5047
3,64,5047
35,50,5047
25,71,5047
53,66,5047
29,112,5047
18,41,5047
21,72,5047
43,69,5047
7,13,5048
47,69,5049
24,32,5050
38,112,5051
59,112,5052
76,113,5053
20,75,5054
1,110,5055
7,58,5056
37,81,5057
50,82,5058
80,104,5059
74,104,5060
23,36,5060
50,83,5060
29,49,5060
56,104,5060
44,68,5060
27,35,5061
23,111,5061
23,115,5062
4,82,5063
1,75,5064
1,5,5065
40,86,5066
7,55,5067
70,86,5067
93,109,5068
47,120,5069
55,81,5070
18,38,5071
94,107,5072
94,100,5073
44,90,5074
22,56,5075
3,27,5076
61,83,5077
45,132,5078
5,23,5079
1,24,5080
15,112,5080
23,60,5081
38,85,5082
3,105,5083
3,136,5083
63,104,5084
18,40,5085
13,43,5086
25,38,5087
68,69,5088
1,33,5089
113,133,5090
46,119,5091
21,69,5091
32,87,5091
7,112,5091
44,104,5091
8,67,5092
36,115,5093
42,74,5094
70,88,5095
45,122,5096
5,38,5097
47,49,5098
1,133,5099
26,41,5100
62,69,5101
40,76,5101
23,43,5102
33,74,5103
38,127,5104
33,98,5105
18,104,5106
13,84,5107
19,35,5108
38,41,5109
47,52,5110
37,136,5110
43,46,5110
7,67,5111
30,59,5112
66,100,5112
4,102,5112
45,46,5112
1,32,5112
29,90,5112
39,120,5112
32,35,5112
56,66,5112
15,69,5113
27,63,5114
75,85,5115
50,82,5116
33,45,5117
2,119,5118
36,47,5118
3,81,5118
38,80,5119
3,81,5120
46,118,5121
72,83,5122
16,37,5123
43,82,5124
41,113,5125
43,117,5126
37,92,5127
15,22,5128
59,62,5129
14,95,5130
83,112,5131
33,46,5132
38,70,5133
30,32,5133
21,151,5134
80,113,5135
40,67,5136
12,14,5137
62,115,5138
6,95,5139
26,36,5140
47,105,5141
22,64,5142
55,81,5143
1,82,5144
1,29,5145
54,56,5146
38,103,5147
31,103,5148
64,68,5149
20,33,5149
6,69,5150
20,40,5151
1,56,5152
82,109,5153
14,71,5154
18,43,5155
7,20,5156
10,100,5157
67,79,5158
94,95,5159
27,45,5160
84,108,5161
8,83,5162
16,45,5163
88,89,5164
21,94,5165
37,82,5166
5,14,5167
1,53,5168
27,88,5169
2,117,5170
10,50,5171
37,118,5172
1,29,5173
86,88,5174
79,84,5175
3,80,5176
43,63,5176
18,115,5176
5,10,5177
29,43,5178
25,72,5179
36,113,5180
34,87,5180
11,117,5180
69,79,5181
19,89,5182
84,123,5183
10,44,5184
50,126,5184
48,81,5185
4,82,5186
17,45,5187
67,94,5188
62,69,5189
25,46,5190
93,115,5190
37,83,5191
15,43,5192
75,115,5193
58,109,5193
58,151,5194
1,136,5195
10,55,5196
4,17,5196
57,69,5197
2,71,5197
57,99,5198
35,91,5199
6,128,5200
47,116,5201
9,85,5202
7,65,5203
47,69,5204
82,111,5204
4,101,5205
31,54,5206
42,112,5207
32,46,5208
21,85,5209
7,85,5210
83,115,5211
9,14,5211
20,30,5212
38,52,5213
65,95,5214
69,71,5215
29,75,5216
38,87,5217
2,74,5217
16,50,5217
38,46,5217
2,13,5218
1,93,5219
63,113,5219
69,84,5219
4,93,5219
42,86,5219
45,123,5220
5,58,5221
53,84,5222
20,128,5223
45,126,5224
73,104,5225
44,81,5226
19,70,5227
29,63,5228
33,47,5229
35,51,5230
25,50,5231
5,67,5231
9,86,5232
38,76,5233
57,112,5234
23,105,5235
77,113,5236
59,64,5237
88,93,5238
32,46,5239
40,66,5240
20,111,5240
89,93,5240
63,133,5240
57,71,5240
22,47,5241
9,35,5242
59,88,5243
18,31,5244
33,63,5245
82,84,5245
7,151,5245
27,35,5246
47,100,5247
31,36,5248
50,82,5249
23,30,5250
1,22,5251
17,104,5252
45,134,5253
26,86,5254
90,117,5254
113,117,5255
14,32,5256
36,150,5257
18,93,5258
40,96,5259
47,62,5260
76,94,5261
20,63,5261
94,112,5261
72,94,5261
2,9,5261
37,62,5262
31,38,5263
1,35,5263
80,85,5264
63,68,5265
1,105,5266
35,55,5267
28,113,5268
43,81,5269
46,92,5270
38,74,5271
38,66,5272
28,37,5272
65,71,5272
26,100,5272
73,98,5272
47,100,5273
71,74,5273
7,21,5273
53,115,5273
66,83,5274
57,81,5275
73,95,5275
34,71,5275
80,151,5276
17,74,5277
93,113,5278
60,104,5279
59,85,5280
67,113,5281
27,113,5282
49,101,5282
101,124,5282
14,86,5283
5,112,5283
35,79,5283
7,151,5283
21,82,5283
38,88,5283
7,107,5283
58,112,5283
8,83,5283
43,58,5283
27,83,5283
50,74,5283
13,76,5283
1,43,5283
50,87,5283
8,53,5283
32,89,5284
21,23,5285
68,85,5285
9,73,5285
69,113,5285
7,113,5286
3,55,5287
63,68,5288
79,83,5289
1,100,5289
41,46,5289
38,108,5290
8,115,5291
9,35,5292
38,126,5293
53,84,5294
27,101,5295
47,67,5296
47,104,5297
10,68,5297
42,73,5297
11,83,5298
33,34,5298
98,115,5298
50,83,5298
2,118,5299
37,55,5299
6,93,5299
33,37,5299
29,38,5299
104,115,5300
2,76,5300
18,50,5300
42,73,5300
72,77,5301
46,50,5302
25,90,5303
1,83,5304
11,37,5305
37,75,5305
45,128,5305
47,56,5305
26,45,5305
54,88,5305
28,113,5305
13,72,5305
26,81,5306
26,152,5306
22,113,5307
38,41,5308
68,113,5309
9,65,5309
46,113,5310
6,7,5311
47,130,5311
1,95,5312
29,59,5312
63,71,5313
66,85,5314
82,151,5315
37,108,5316
5,65,5317
55,85,5318
64,70,5319
8,28,5319
30,84,5320
42,90,5321
23,65,5322
99,115,5323
39,47,5324
11,32,5325
44,48,5326
67,91,5327
103,115,5328
93,109,5329
47,101,5330
6,41,5331
4,13,5332
111,112,5333
33,34,5333
21,38,5333
32,105,5333
23,149,5333
27,38,5333
2,89,5333
39,45,5333
71,74,5333
58,94,5333
29,46,5334
10,29,5335
112,113,5336
49,113,5337
12,40,5338
38,116,5339
81,88,5340
70,73,5341
37,86,5342
26,60,5343
50,55,5344
73,80,5345
87,113,5346
54,86,5347
57,89,5348
1,113,5349
32,83,5350
95,113,5351
68,76,5351
20,112,5352
113,122,5353
33,98,5353
4,57,5353
9,50,5354
5,15,5355
26,38,5356
6,16,5357
7,115,5358
35,123,5359
79,90,5360
48,67,5361
55,56,5362
23,58,5363
4,55,5364
17,49,5365
56,72,5366
37,73,5367
17,30,5368
3,102,5368
1,88,5368
35,72,5368
18,62,5368
18,67,5368
25,45,5368
79,83,5368
4,49,5368
57,63,5368
44,125,5368
35,59,5368
72,80,5368
45,62,5369
63,75,5370
8,68,5371
34,71,5372
52,113,5373
12,61,5374
47,105,5375
74,92,5376
48,94,5377
17,18,5378
29,95,5378
7,95,5379
36,113,5380
18,164,5381
68,77,5382
7,27,5383
31,105,5384
41,46,5385
5,9,5386
45,78,5387
47,69,5388
90,138,5389
32,38,5390
4,95,5391
4,13,5392
46,85,5393
47,116,5394
31,66,5395
29,86,5396
38,127,5397
47,98,5398
15,96,5398
27,67,5398
79,112,5399
113,117,5400
19,68,5401
45,116,5401
37,118,5401
42,72,5401
94,100,5402
15,37,5402
33,45,5403
8,48,5404
67,85,5405
23,113,5406
53,94,5407
25,66,5408
21,86,5409
37,110,5410
35,120,5411
33,98,5412
21,35,5413
21,44,5414
21,45,5415
39,90,5416
70,93,5417
57,107,5418
93,112,5419
26,27,5420
15,31,5421
32,128,5422
84,99,5423
7,16,5424
29,75,5424
47,107,5424
22,90,5425
62,64,5425
69,81,5426
93,124,5427
4,74,5428
38,40,5429
3,128,5430
20,149,5431
93,99,5431
105,115,5431
67,94,5431
4,70,5432
37,69,5432
39,83,5432
75,115,5433
69,101,5433
1,91,5433
88,96,5434
45,62,5435
23,61,5436
69,85,5437
48,68,5438
73,74,5439
20,113,5440
15,61,5441
44,86,5442
44,68,5443
79,104,5444
107,113,5444
32,45,5444
10,27,5445
52,86,5446
35,76,5447
27,101,5448
1,9,5449
57,102,5450
86,124,5451
66,82,5452
50,68,5453
20,33,5454
20,57,5455
56,69,5456
61,88,5457
36,38,5458
38,40,5459
24,103,5460
51,77,5460
77,83,5461
80,104,5461
25,37,5462
47,63,5463
45,112,5464
93,94,5465
35,47,5465
20,45,5466
2,33,5466
57,63,5466
92,116,5467
12,58,5468
29,82,5469
23,47,5470
15,161,5471
7,69,5472
4,75,5473
1,10,5474
5,88,5475
35,96,5476
37,73,5476
5,25,5476
3,15,5476
7,27,5476
10,106,5476
29,31,5476
67,84,5477
69,71,5478
70,95,5478
8,15,5478
37,81,5478
45,84,5478
47,117,5478
39,117,5478
49,53,5479
22,105,5480
7,24,5480
68,93,5480
1,7,5480
35,54,5480
62,70,5480
31,63,5480
2,98,5481
67,75,5482
47,96,5482
20,33,5483
61,88,5484
91,113,5485
55,107,5486
4,57,5486
63,91,5486
23,110,5486
10,42,5487
26,32,5488
45,69,5489
1,8,5490
58,113,5491
46,100,5492
45,49,5493
113,151,5494
72,85,5495
62,90,5496
83,90,5497
22,77,5498
61,96,5498
24,31,5499
35,125,5500
47,55,5501
4,52,5502
35,87,5503
57,99,5503
24,39,5503
2,165,5503
29,34,5503
2,71,5503
74,104,5503
79,95,5503
4,86,5503
37,76,5503
44,81,5504
2,112,5505
89,94,5505
38,87,5506
1,123,5506
53,153,5507
100,115,5508
4,106,5509
4,88,5510
24,32,5510
1,106,5510
8,13,5511
13,41,5511
46,124,5512
8,23,5512
71,95,5513
18,91,5514
108,115,5515
30,113,5516
30,66,5516
79,90,5517
26,30,5517
2,74,5517
3,100,5517
27,30,5517
27,42,5518
90,117,5519
10,79,5520
15,80,5521
15,35,5522
13,66,5522
69,123,5523
27,85,5524
10,50,5525
66,77,5526
50,56,5527
4,45,5528
36,72,5529
48,90,5530
27,53,5531
64,91,5532
1,33,5533
14,62,5533
115,151,5533
14,84,5533
20,51,5534
65,72,5535
34,37,5536
66,77,5537
50,122,5538
45,128,5539
44,87,5540
69,85,5541
99,111,5542
30,94,5543
35,36,5544
1,13,5545
11,37,5546
61,117,5547
61,71,5548
1,106,5549
86,142,5550
38,111,5551
22,98,5551
60,113,5551
47,71,5551
115,123,5552
35,48,5553
20,42,5554
20,102,5555
72,92,5556
11,14,5557
83,86,5558
33,106,5559
84,115,5560
31,80,5561
45,89,5562
26,100,5563
40,48,5564
21,37,5564
56,115,5564
43,82,5564
115,151,5565
18,79,5565
46,70,5565
37,57,5566
2,98,5566
10,27,5567
7,23,5568
1,22,5569
47,126,5570
49,69,5571
41,47,5572
35,71,5573
4,13,5574
35,47,5575
50,125,5576
51,165,5577
69,70,5578
69,85,5579
31,57,5580
47,75,5581
33,48,5582
5,61,5583
115,130,5584
32,39,5585
23,109,5586
63,118,5587
1,19,5588
5,27,5589
20,64,5590
2,67,5590
47,73,5590
7,70,5591
99,101,5592
42,95,5593
48,113,5594
34,73,5594
48,79,5594
38,102,5595
35,53,5595
3,84,5596
2,67,5597
70,82,5598
49,50,5599
46,47,5600
37,89,5601
20,40,5602
50,51,5603
32,80,5604
24,42,5604
19,76,5605
64,69,5606
21,115,5607
50,86,5608
37,123,5609
38,83,5610
68,75,5611
65,76,5612
62,80,5613
37,58,5614
59,90,5614
35,106,5615
9,68,5616
40,94,5617
79,113,5617
4,106,5617
35,58,5618
16,44,5618
10,112,5618
39,112,5618
45,110,5619
53,66,5620
79,90,5621
26,87,5622
3,32,5623
37,112,5624
24,37,5625
29,81,5625
7,29,5626
83,90,5627
5,45,5628
68,72,5629
40,93,5630
18,35,5630
7,112,5630
2,10,5630
35,105,5631
58,94,5632
42,100,5632
72,117,5633
3,53,5634
7,11,5635
8,62,5636
50,75,5637
18,35,5638
2,35,5639
18,81,5639
47,115,5639
46,102,5639
7,81,5640
18,83,5641
15,42,5642
19,81,5643
37,53,5644
2,38,5645
18,37,5646
1,78,5647
51,81,5648
84,95,5649
39,122,5650
7,113,5651
57,112,5652
45,77,5653
15,30,5653
29,35,5653
34,45,5654
10,58,5655
12,96,5656
5,9,5657
31,95,5658
35,125,5659
22,115,5660
21,26,5661
37,122,5662
13,51,5663
8,81,5664
3,39,5665
1,31,5666
35,65,5667
22,95,5668
50,102,5669
3,113,5670
70,112,5671
27,83,5672
38,132,5673
2,100,5674
32,46,5674
22,115,5674
2,100,5675
115,151,5676
29,37,5677
30,103,5677
35,112,5677
6,107,5678
99,108,5679
24,44,5680
22,45,5681
1,64,5682
20,64,5682
47,167,5683
31,104,5684
23,24,5685
53,93,5686
13,27,5687
18,101,5688
47,56,5688
84,156,5688
13,112,5689
32,149,5690
34,37,5691
9,88,5692
65,76,5692
28,39,5692
37,121,5692
54,113,5692
58,59,5692
15,54,5692
56,72,5692
57,130,5692
9,53,5692
55,107,5693
32,95,5694
27,40,5695
1,57,5696
1,129,5697
18,19,5698
2,38,5699
22,58,5700
94,151,5701
45,74,5702
7,9,5703
13,74,5704
69,112,5704
18,63,5704
50,151,5705
82,84,5706
41,60,5707
83,115,5708
15,50,5709
57,89,5710
17,76,5711
35,83,5712
59,104,5713
54,96,5713
26,31,5714
15,45,5715
23,90,5716
94,133,5717
15,37,5718
69,70,5718
58,117,5718
8,115,5718
40,82,5719
2,89,5719
23,48,5720
37,136,5720
26,41,5721
40,75,5721
72,112,5722
62,72,5723
21,112,5724
86,117,5724
33,60,5725
3,4,5726
15,48,5727
14,61,5728
19,35,5728
35,62,5729
74,92,5730
25,30,5731
15,74,5732
63,74,5733
38,59,5733
14,65,5733
58,90,5734
22,79,5735
38,45,5736
17,104,5737
35,76,5738
46,57,5739
9,66,5740
76,101,5741
32,34,5742
23,73,5743
47,107,5744
18,43,5745
31,54,5746
49,89,5747
38,100,5747
44,68,5748
45,64,5749
38,111,5750
37,69,5751
5,56,5751
44,50,5751
9,38,5752
1,57,5753
45,81,5754
4,55,5755
65,94,5755
40,73,5755
14,73,5756
3,63,5756
57,162,5757
46,110,5758
71,84,5759
94,123,5760
35,38,5761
49,69,5762
53,69,5763
101,124,5763
28,102,5763
13,82,5763
62,79,5764
8,41,5765
4,84,5765
37,102,5766
21,151,5767
37,86,5768
67,115,5769
3,68,5770
83,115,5771
46,84,5772
92,116,5773
9,45,5774
82,151,5775
51,53,5776
1,89,5777
15,44,5778
104,112,5779
4,84,5780
30,113,5781
36,57,5782
71,84,5783
77,81,5784
8,68,5785
23,111,5786
3,81,5787
29,81,5787
56,82,5787
81,101,5788
42,151,5789
67,74,5789
30,82,5789
45,54,5790
17,56,5791
59,65,5792
7,105,5793
22,89,5794
99,107,5794
85,90,5795
54,56,5796
3,40,5796
15,65,5797
29,37,5797
95,115,5798
48,81,5799
12,47,5800
10,88,5801
18,58,5802
6,31,5803
37,43,5804
41,115,5805
45,46,5805
22,115,5806
77,90,5807
48,75,5808
37,40,5809
22,47,5810
64,84,5811
74,106,5811
20,64,5812
4,66,5813
37,38,5814
7,49,5815
32,44,5816
33,113,5817
56,104,5818
59,64,5819
6,38,5820
1,35,5821
47,117,5822
46,109,5823
22,93,5824
15,81,5825
41,50,5826
101,122,5826
45,53,5827
85,113,5828
42,59,5829
46,47,5830
21,84,5831
38,126,5832
79,83,5833
21,45,5834
46,110,5835
12,88,5836
14,71,5837
66,82,5838
35,77,5838
61,115,5839
17,18,5840
2,47,5841
2,44,5842
7,37,5843
37,115,5844
7,59,5844
30,39,5845
40,72,5846
10,118,5846
83,115,5847
53,59,5848
56,57,5849
25,149,5850
9,80,5851
21,44,5852
3,117,5853
38,82,5853
1,122,5853
37,135,5854
71,112,5855
1,14,5856
14,46,5857
29,50,5858
26,86,5859
68,88,5860
1,151,5861
1,57,5862
19,101,5863
46,84,5864
92,94,5865
98,133,5866
15,17,5867
62,112,5868
28,102,5869
27,70,5870
71,112,5871
3,25,5872
37,131,5873
56,69,5874
75,88,5875
42,58,5876
50,107,5877
14,25,5878
45,127,5879
37,134,5880
23,65,5881
40,48,5882
47,115,5883
42,96,5884
50,77,5885
42,113,5886
7,55,5887
27,76,5887
22,151,5887
76,79,5887
70,151,5888
35,101,5889
35,71,5890
38,111,5891
37,116,5892
52,66,5893
10,95,5894
46,61,5894
88,130,5894
2,22,5895
63,115,5895
18,64,5895
16,45,5896
33,43,5897
17,76,5898
36,112,5899
47,110,5900
2,35,5901
65,86,5902
45,57,5903
57,89,5903
56,115,5903
47,115,5903
52,53,5904
72,83,5905
29,75,5906
19,38,5907
38,89,5908
45,103,5909
38,108,5910
67,84,5910
15,80,5911
57,162,5912
35,149,5913
29,119,5913
41,50,5913
9,26,5914
50,53,5915
47,122,5916
6,42,5917
63,104,5917
56,76,5918
3,18,5919
23,47,5920
23,57,5921
44,66,5922
2,119,5923
69,95,5924
37,57,5924
57,102,5925
29,50,5925
2,37,5926
16,35,5927
7,84,5928
37,118,5928
11,113,5928
14,95,5928
68,94,5929
75,124,5930
37,75,5931
45,109,5932
45,75,5933
37,131,5934
81,93,5935
12,14,5936
1,67,5937
7,58,5938
52,53,5939
10,45,5939
35,90,5940
20,63,5940
1,149,5940
29,80,5941
42,44,5942
22,94,5942
10,43,5943
1,12,5943
36,70,5944
50,76,5944
56,58,5944
10,45,5944
1,19,5944
41,47,5944
43,59,5944
1,55,5944
85,107,5944
38,81,5944
15,36,5944
34,47,5944
38,77,5945
10,47,5946
88,113,5947
32,45,5948
86,124,5949
27,87,5950
47,87,5951
57,98,5952
66,104,5952
3,38,5953
57,101,5954
22,63,5955
43,57,5955
18,50,5956
29,98,5957
41,46,5958
5,117,5959
3,136,5960
33,47,5961
72,100,5962
36,150,5963
101,102,5964
68,74,5965
94,109,5966
18,62,5967
23,98,5968
99,113,5969
4,73,5970
93,95,5971
12,14,5972
94,109,5973
62,98,5974
40,71,5975
18,48,5976
72,74,5977
7,14,5978
20,23,5979
22,70,5980
50,55,5981
32,71,5982
37,87,5983
40,66,5984
90,94,5985
37,91,5986
2,95,5987
27,30,5988
1,149,5989
35,45,5990
88,113,5991
15,71,5992
40,51,5993
76,88,5994
35,129,5995
38,109,5995
14,74,5996
9,39,5997
29,38,5998
56,61,5999
64,100,6000
13,45,6001
53,115,6002
18,42,6003
57,162,6004
35,51,6004
18,48,6004
43,81,6004
49,69,6004
22,32,6004
39,56,6004
21,42,6004
103,115,6004
8,44,6004
77,112,6005
10,37,6006
90,94,6007
1,23,6008
35,73,6009
56,115,6010
47,110,6011
15,23,6012
27,53,6013
45,83,6014
35,37,6015
24,72,6016
109,111,6017
45,125,6018
82,98,6019
20,28,6020
42,66,6021
9,25,6022
43,57,6022
67,94,6022
81,84,6023
8,33,6023
59,88,6023
39,112,6024
1,26,6025
50,63,6026
63,125,6026
46,53,6026
57,69,6026
48,115,6027
24,25,6028
38,58,6029
101,102,6030
50,91,6031
42,67,6032
66,100,6033
1,75,6034
44,59,6035
20,52,6036
68,69,6037
45,97,6038
30,38,6039
39,117,6040
6,94,6040
21,94,6041
5,109,6042
31,36,6043
91,113,6044
30,35,6045
68,76,6046
108,113,6046
86,113,6046
93,112,6047
84,149,6048
26,152,6049
4,34,6050
72,92,6051
3,66,6052
3,77,6053
51,63,6054
35,136,6055
44,90,6056
67,115,6057
25,45,6058
18,55,6059
4,124,6060
84,113,6060
38,84,6060
17,66,6061
32,39,6062
42,53,6063
53,66,6064
51,53,6065
38,101,6066
27,32,6067
104,117,6067
25,50,6068
45,91,6068
64,66,6068
57,82,6069
8,80,6070
8,24,6071
38,99,6072
31,95,6073
38,132,6074
33,47,6075
7,67,6076
19,50,6077
2,33,6078
79,104,6079
6,10,6080
41,113,6081
30,83,6082
14,44,6083
26,117,6084
79,113,6085
17,37,6086
23,41,6087
35,64,6088
1,95,6089
53,113,6090
67,79,6091
29,46,6092
68,112,6093
42,60,6094
1,75,6095
56,94,6096
1,151,6097
7,70,6098
40,71,6099
13,53,6100
45,96,6101
76,79,6102
25,80,6103
99,107,6103
2,93,6104
29,86,6105
56,69,6106
44,151,6106
26,36,6106
45,90,6107
53,124,6108
23,64,6109
70,109,6110
13,23,6111
5,86,6112
63,113,6113
10,29,6114
29,80,6115
96,113,6116
60,77,6117
5,69,6118
47,82,6119
21,76,6120
68,154,6121
68,86,6122
113,117,6123
35,101,6124
65,113,6125
38,45,6126
58,94,6127
22,79,6127
18,47,6127
20,151,6128
1,115,6129
4,54,6130
47,126,6131
27,37,6131
30,95,6132
77,149,6133
34,45,6134
43,115,6135
8,84,6136
35,149,6137
63,82,6137
32,89,6138
53,76,6139
68,145,6140
31,46,6141
36,103,6142
66,84,6142
68,154,6142
35,116,6143
56,107,6144
15,37,6145
35,94,6146
63,94,6147
35,151,6147
46,59,6148
77,83,6149
22,89,6149
42,91,6149
21,100,6150
1,19,6150
17,18,6150
44,104,6151
63,118,6151
1,29,6151
67,86,6152
4,121,6153
60,113,6154
37,122,6155
29,81,6155
26,37,6156
35,98,6157
69,76,6158
50,101,6159
93,98,6160
22,98,6160
72,113,6161
37,92,6162
53,75,6163
87,151,6164
101,124,6165
11,65,6166
13,93,6166
46,105,6167
7,45,6168
25,113,6169
2,55,6169
5,33,6170
4,48,6171
72,73,6172
71,95,6173
59,113,6174
15,44,6175
8,66,6176
38,52,6176
43,79,6177
57,112,6178
1,123,6179
21,89,6180
38,107,6181
9,88,6182
28,113,6182
13,86,6183
45,151,6184
71,113,6185
48,82,6186
19,113,6187
35,151,6188
69,90,6189
4,89,6190
29,119,6190
76,94,6190
47,52,6191
93,95,6191
1,50,6191
16,38,6192
64,84,6193
57,113,6193
42,66,6193
37,61,6194
4,93,6194
11,37,6194
22,46,6195
93,113,6195
18,45,6195
62,77,6196
67,90,6197
1,2,6198
56,107,6199
1,19,6200
73,133,6201
35,64,6202
87,94,6202
75,124,6203
36,112,6203
1,123,6204
36,57,6205
23,37,6205
50,70,6206
46,93,6207
35,102,6207
37,88,6208
7,115,6209
82,101,6210
3,81,6210
22,70,6211
53,71,6211
14,64,6211
35,69,6212
44,86,6213
39,51,6214
33,54,6215
31,70,6215
14,86,6215
93,102,6216
70,85,6217
2,7,6218
19,94,6219
62,64,6219
51,60,6220
42,91,6221
45,116,6222
27,37,6223
58,117,6223
50,59,6224
31,53,6225
72,104,6225
53,113,6225
26,87,6225
39,42,6225
2,151,6225
27,39,6225
20,75,6226
89,130,6226
50,90,6226
27,102,6227
3,38,6228
37,39,6228
13,44,6228
3,76,6229
52,115,6230
83,90,6231
29,38,6231
19,81,6232
1,38,6233
4,73,6234
56,65,6235
24,47,6236
45,124,6237
68,85,6238
31,54,6239
35,102,6239
47,56,6239
63,82,6239
9,15,6239
22,31,6239
59,68,6239
7,84,6239
93,101,6239
113,129,6239
14,25,6240
56,107,6241
1,15,6242
2,113,6243
21,113,6244
25,31,6245
42,45,6246
54,96,6246
18,47,6246
76,124,6247
35,70,6247
13,106,6247
1,49,6248
3,115,6248
14,37,6248
113,124,6249
21,98,6250
13,30,6250
14,22,6250
25,149,6250
3,102,6250
37,74,6250
57,109,6250
7,103,6250
7,16,6250
73,94,6250
51,113,6250
20,30,6250
27,60,6251
46,61,6251
69,113,6251
17,48,6251
51,165,6252
45,49,6253
1,26,6254
36,150,6254
23,26,6254
26,112,6254
56,67,6254
2,10,6254
7,75,6254
12,58,6254
6,41,6254
23,110,6254
2,43,6254
36,69,6254
13,37,6254
64,113,6254
4,15,6254
108,113,6254
37,69,6255
27,44,6256
57,89,6257
21,112,6258
58,65,6258
21,26,6258
