node1,node2,timestamp
48,81,3400
48,50,3400
4,58,3401
35,58,3401
10,21,3402
76,94,3403
18,23,3404
7,18,3404
18,74,3404
18,53,3404
3,18,3404
18,96,3404
1,38,3405
3,42,3406
19,86,3407
14,44,3408
41,50,3409
1,103,3410
3,85,3411
29,30,3412
13,40,3413
1,44,3414
40,76,3415
69,86,3416
15,88,3417
7,10,3418
9,80,3419
3,77,3420
48,85,3421
25,31,3422
106,121,3423
37,71,3424
6,57,3425
15,96,3426
15,26,3427
54,101,3428
12,25,3429
12,31,3429
29,80,3430
13,14,3431
44,91,3432
52,103,3433
61,96,3434
50,75,3435
54,61,3436
15,54,3436
2,86,3437
53,86,3438
63,83,3439
12,15,3440
15,61,3440
9,67,3441
18,57,3442
57,110,3442
57,109,3442
57,107,3442
26,51,3443
59,74,3444
21,88,3445
3,13,3446
59,94,3447
38,69,3448
38,56,3448
38,69,3448
38,68,3448
5,83,3449
27,69,3450
56,59,3451
27,112,3452
35,53,3453
3,35,3454
65,94,3455
1,46,3456
13,72,3457
15,54,3458
40,41,3459
3,32,3460
3,4,3461
19,57,3462
14,94,3463
5,54,3464
56,88,3465
26,32,3466
67,80,3467
44,80,3467
50,84,3468
13,14,3469
53,70,3470
53,70,3471
3,51,3472
27,63,3473
46,124,3474
4,35,3475
4,13,3475
3,4,3475
5,11,3476
50,86,3477
37,80,3478
30,33,3479
30,54,3479
15,30,3479
32,50,3480
58,59,3481
57,86,3482
76,86,3483
69,84,3484
69,76,3484
12,15,3485
9,66,3486
1,54,3487
15,54,3487
2,69,3488
52,105,3489
103,105,3489
47,68,3490
42,151,3491
42,63,3491
42,43,3491
29,42,3491
65,94,3492
4,13,3493
13,14,3494
18,110,3495
18,110,3495
109,110,3495
18,110,3495
42,110,3495
107,110,3495
57,110,3495
18,110,3495
18,110,3495
109,110,3495
50,75,3496
58,104,3497
50,75,3498
57,86,3499
53,70,3500
13,14,3501
22,27,3502
3,66,3503
18,50,3504
2,59,3505
2,71,3505
2,75,3505
2,57,3505
2,58,3505
2,43,3505
2,22,3505
2,123,3505
2,18,3505
2,83,3505
2,70,3505
2,56,3505
2,93,3505
2,98,3505
2,87,3505
2,119,3505
2,44,3505
2,85,3505
65,73,3506
21,89,3507
56,88,3508
65,68,3509
65,94,3510
1,68,3511
3,13,3512
56,96,3513
56,61,3513
15,56,3513
8,17,3514
22,94,3515
3,4,3516
4,9,3516
4,40,3516
4,17,3516
4,65,3516
4,13,3516
13,14,3517
1,38,3518
38,56,3518
38,69,3518
38,68,3518
9,38,3518
30,33,3519
8,30,3520
8,20,3520
30,33,3521
15,30,3521
5,30,3521
30,54,3521
29,45,3522
31,42,3523
57,139,3524
47,138,3525
15,96,3526
13,15,3526
3,8,3527
50,86,3528
56,88,3529
14,84,3530
4,74,3531
50,53,3532
12,25,3533
12,31,3533
66,67,3534
20,28,3535
56,61,3536
15,56,3537
3,66,3538
48,58,3539
13,53,3540
40,53,3540
52,53,3540
8,53,3540
50,53,3540
3,53,3540
41,53,3540
35,53,3540
51,53,3540
4,53,3540
12,96,3541
52,103,3542
3,67,3543
38,73,3544
18,88,3545
19,67,3546
13,14,3547
14,44,3548
9,94,3549
13,14,3550
4,101,3551
13,14,3552
5,71,3553
18,108,3554
3,13,3555
50,75,3556
3,4,3557
18,57,3558
66,67,3559
84,148,3560
57,88,3561
5,72,3562
3,13,3563
20,94,3564
39,42,3565
45,66,3566
45,80,3566
40,121,3567
1,38,3568
13,14,3569
69,76,3570
17,56,3571
36,38,3572
69,76,3573
80,84,3574
4,20,3575
6,20,3575
20,63,3575
20,42,3575
13,20,3575
20,98,3575
20,94,3575
8,20,3575
20,35,3575
18,20,3575
20,51,3575
20,22,3575
49,76,3576
19,76,3577
50,86,3578
50,70,3579
5,81,3580
32,86,3581
69,76,3582
66,77,3583
53,84,3584
3,90,3585
5,73,3586
2,65,3587
50,76,3588
50,52,3589
50,75,3590
3,68,3591
50,86,3592
44,79,3593
2,6,3594
21,84,3595
47,59,3596
34,39,3597
48,68,3598
15,71,3599
19,76,3600
48,94,3601
3,20,3602
53,76,3603
12,96,3604
15,96,3604
61,96,3604
3,128,3605
50,75,3606
57,86,3607
6,106,3608
3,50,3609
15,56,3610
54,96,3611
3,17,3612
67,115,3613
3,8,3614
40,69,3615
1,19,3616
3,8,3617
14,94,3618
2,83,3619
7,95,3620
101,109,3621
82,109,3621
39,62,3622
13,14,3623
76,88,3624
90,104,3625
54,117,3626
50,75,3627
53,70,3628
21,88,3629
59,67,3630
59,72,3630
13,14,3631
80,90,3632
3,67,3633
27,47,3634
13,14,3635
19,76,3636
3,35,3637
13,14,3638
50,86,3639
6,106,3640
29,48,3641
26,66,3642
5,77,3643
57,86,3644
38,72,3645
1,38,3645
50,76,3646
106,121,3647
3,40,3648
12,25,3649
4,65,3650
4,17,3650
4,9,3650
4,13,3650
56,61,3651
63,64,3652
42,64,3652
33,54,3653
18,57,3654
19,57,3654
9,77,3655
50,86,3656
3,53,3657
40,84,3658
75,115,3659
3,68,3660
53,68,3661
9,67,3662
15,33,3663
76,84,3664
37,38,3665
2,59,3666
38,68,3667
38,72,3667
9,38,3667
38,56,3667
38,69,3667
40,72,3668
24,32,3669
3,51,3670
3,13,3670
3,8,3670
3,18,3670
3,50,3670
3,35,3670
69,84,3671
7,22,3672
53,70,3673
50,86,3674
67,115,3675
49,82,3676
63,75,3677
25,26,3678
49,82,3679
40,82,3679
40,86,3680
17,54,3681
50,103,3682
2,106,3683
2,58,3683
2,94,3683
2,83,3683
2,33,3683
2,22,3683
1,17,3684
14,69,3685
33,45,3686
3,27,3686
4,74,3687
53,84,3688
9,66,3689
65,92,3690
27,62,3691
3,8,3692
25,71,3693
65,72,3694
14,72,3694
9,72,3694
12,15,3695
12,73,3695
12,71,3695
12,72,3695
42,63,3696
7,22,3697
37,46,3698
36,46,3698
4,53,3699
53,70,3699
4,74,3700
50,86,3701
82,101,3702
47,138,3703
40,86,3704
86,93,3704
86,101,3704
27,86,3704
50,86,3705
2,40,3706
2,74,3706
1,16,3707
3,35,3708
13,35,3709
18,81,3710
1,18,3710
69,86,3711
40,48,3712
13,14,3713
13,14,3714
53,70,3715
47,48,3716
13,14,3717
3,13,3718
43,95,3719
33,42,3720
24,45,3721
50,52,3722
69,76,3723
65,94,3724
15,56,3725
9,59,3726
24,34,3727
42,43,3728
38,149,3729
58,115,3730
122,140,3731
43,80,3732
50,75,3733
12,96,3734
23,32,3735
19,86,3736
57,86,3736
42,64,3737
27,40,3738
3,8,3739
4,74,3740
15,96,3741
5,73,3742
15,73,3742
72,73,3742
58,117,3743
58,59,3743
2,58,3743
7,8,3744
1,8,3744
40,76,3745
13,14,3746
9,67,3747
9,66,3747
44,80,3748
36,37,3749
13,14,3750
5,11,3751
3,62,3752
69,94,3753
59,69,3753
69,86,3753
42,63,3754
71,72,3755
5,71,3755
71,73,3755
71,117,3755
15,71,3755
94,123,3756
86,94,3756
69,94,3757
76,94,3757
84,94,3757
7,44,3758
40,58,3759
4,40,3759
29,83,3760
3,40,3761
53,76,3762
3,4,3763
13,14,3764
43,79,3765
50,86,3766
31,70,3767
69,85,3768
12,15,3769
42,68,3770
56,81,3771
4,81,3771
3,66,3772
3,51,3772
3,13,3772
3,8,3772
69,76,3773
6,106,3774
29,39,3775
24,26,3776
61,96,3777
15,96,3777
12,96,3777
73,104,3778
5,71,3779
1,12,3780
40,86,3781
18,57,3782
31,32,3783
29,119,3784
29,120,3784
28,29,3784
50,75,3785
59,67,3786
3,13,3787
18,55,3788
13,14,3789
35,39,3790
15,27,3791
53,70,3792
40,70,3792
4,82,3793
56,68,3794
68,86,3794
47,68,3795
32,66,3796
45,50,3797
36,38,3798
23,103,3799
43,79,3800
69,76,3801
24,31,3802
94,98,3803
89,94,3803
22,94,3803
3,68,3804
21,86,3805
3,53,3806
56,87,3807
21,45,3808
13,14,3809
70,151,3810
1,90,3811
53,70,3812
7,8,3813
1,8,3813
69,76,3814
29,63,3815
67,115,3816
50,70,3817
1,16,3818
82,98,3819
5,11,3820
5,54,3820
5,15,3820
66,77,3821
61,96,3822
15,96,3822
12,96,3822
54,88,3823
53,70,3824
65,95,3825
23,32,3826
3,8,3827
3,35,3827
3,18,3827
3,52,3827
3,51,3827
3,20,3827
3,13,3827
3,40,3827
8,40,3828
89,98,3829
47,50,3830
50,75,3830
53,70,3831
7,19,3832
24,42,3833
42,43,3834
18,84,3835
50,84,3835
57,84,3835
3,53,3836
1,54,3837
3,69,3838
3,68,3838
3,4,3838
3,17,3838
3,85,3838
3,40,3838
3,8,3838
3,67,3838
3,66,3838
3,13,3838
40,121,3839
53,84,3840
3,35,3841
3,84,3841
3,13,3841
3,4,3841
21,75,3842
40,45,3843
95,98,3843
19,79,3844
59,67,3845
4,53,3846
40,69,3847
8,69,3847
68,69,3847
66,69,3847
67,69,3847
3,69,3847
22,94,3848
4,76,3849
7,29,3850
69,84,3851
54,124,3852
59,69,3853
39,66,3854
3,27,3855
48,68,3856
96,121,3857
13,17,3858
27,77,3859
65,95,3860
68,85,3861
57,101,3862
3,13,3863
85,90,3864
53,69,3865
1,15,3866
57,139,3867
13,14,3868
58,83,3869
4,13,3870
4,35,3871
4,7,3871
1,4,3871
1,6,3872
10,100,3873
50,86,3874
59,74,3875
17,30,3876
50,124,3877
65,94,3878
14,94,3878
4,53,3879
18,50,3880
50,81,3881
104,141,3882
18,88,3883
2,13,3884
26,27,3885
33,48,3886
1,49,3887
15,117,3888
14,17,3889
9,14,3889
1,38,3890
1,68,3891
29,30,3892
47,48,3893
29,75,3894
61,88,3895
88,96,3895
15,88,3895
12,88,3895
15,66,3896
15,64,3896
17,50,3897
42,44,3898
59,67,3899
13,14,3900
50,101,3901
17,54,3902
18,50,3903
13,14,3904
3,32,3905
14,80,3906
53,94,3907
6,93,3908
13,14,3909
17,54,3910
15,17,3910
17,56,3910
21,86,3911
14,31,3912
13,14,3913
19,86,3914
13,14,3915
50,76,3916
13,14,3917
66,80,3918
4,40,3919
35,124,3920
13,14,3921
1,134,3922
56,96,3923
50,86,3924
8,40,3925
1,13,3926
17,54,3927
39,119,3928
13,14,3929
9,66,3930
9,67,3930
57,86,3931
5,56,3932
64,80,3933
39,81,3934
32,34,3935
13,14,3936
47,50,3937
29,39,3938
48,56,3939
15,33,3940
9,59,3941
30,45,3942
54,83,3943
50,76,3944
40,121,3945
29,112,3946
50,86,3947
2,85,3948
13,40,3949
7,13,3949
13,14,3950
42,68,3951
42,69,3951
71,72,3952
42,43,3953
40,86,3954
18,108,3955
103,115,3956
13,14,3957
74,104,3958
69,76,3959
3,8,3960
4,48,3961
3,50,3962
21,76,3963
10,112,3964
14,53,3965
58,73,3966
3,4,3967
1,10,3968
56,83,3969
82,109,3970
29,109,3970
101,109,3970
18,109,3970
70,109,3970
15,17,3971
18,110,3972
22,42,3973
29,42,3974
52,103,3975
13,14,3976
65,94,3977
66,67,3978
25,31,3979
42,72,3980
19,101,3981
56,88,3982
68,85,3983
56,71,3984
25,26,3985
13,35,3986
27,77,3987
24,60,3988
50,75,3989
8,69,3990
69,86,3990
40,69,3990
3,69,3990
66,69,3990
27,81,3991
27,68,3991
1,55,3992
17,56,3993
33,83,3994
3,51,3995
13,35,3996
13,14,3997
50,75,3998
42,66,3999
47,50,4000
15,61,4001
12,15,4001
69,84,4002
69,89,4002
69,86,4002
60,83,4002
68,69,4002
69,76,4002
4,13,4003
15,96,4004
61,96,4004
12,96,4004
3,50,4005
61,96,4006
12,96,4006
15,96,4006
37,38,4007
36,38,4007
53,70,4008
11,25,4009
65,95,4010
5,77,4011
66,77,4012
17,77,4012
15,83,4013
72,115,4014
67,115,4014
22,93,4015
27,81,4016
3,113,4017
50,76,4018
8,47,4019
3,84,4020
57,86,4021
3,8,4022
57,88,4023
15,96,4024
17,56,4025
17,54,4025
15,17,4025
3,35,4026
15,117,4027
8,104,4028
36,38,4029
36,37,4029
9,66,4030
9,67,4031
47,68,4032
48,68,4032
40,86,4033
1,36,4034
50,75,4035
13,14,4036
103,105,4037
15,96,4038
13,14,4039
13,14,4040
3,8,4041
50,84,4042
13,14,4043
66,67,4044
3,13,4045
3,53,4046
3,51,4046
3,52,4046
3,18,4046
3,50,4046
3,4,4046
26,30,4047
43,95,4048
5,54,4049
9,66,4050
9,67,4050
13,47,4051
3,8,4052
4,53,4053
44,63,4054
15,26,4055
2,59,4056
4,53,4057
59,72,4058
47,68,4059
3,13,4060
4,86,4061
13,14,4062
52,86,4063
1,11,4064
40,82,4065
30,47,4066
29,80,4067
13,76,4068
14,65,4069
2,59,4070
2,72,4070
2,74,4070
2,40,4070
21,86,4071
67,115,4072
37,38,4073
13,30,4074
13,32,4074
7,13,4074
85,90,4075
1,10,4076
1,7,4076
3,27,4077
18,57,4078
6,106,4079
1,2,4080
33,63,4081
38,149,4082
21,47,4083
22,39,4084
53,70,4085
59,67,4086
13,14,4087
27,69,4088
1,12,4089
15,26,4090
9,94,4091
65,94,4091
14,94,4091
3,8,4092
3,85,4092
3,67,4092
3,13,4092
3,40,4092
3,66,4092
3,68,4092
3,69,4092
3,84,4092
3,17,4092
3,4,4092
13,14,4093
69,86,4094
53,70,4095
4,53,4095
30,104,4096
20,51,4097
25,71,4098
57,86,4099
15,66,4100
15,45,4100
26,32,4101
24,32,4101
37,38,4102
68,70,4103
4,53,4104
12,15,4105
75,82,4106
69,84,4107
58,83,4108
50,75,4109
45,115,4110
50,76,4111
77,90,4112
3,13,4113
42,64,4114
42,43,4114
1,38,4115
13,74,4116
4,74,4116
3,8,4117
9,66,4118
9,67,4118
84,86,4119
3,13,4120
15,96,4121
59,76,4122
59,69,4122
45,83,4123
15,62,4124
69,76,4125
6,43,4126
25,27,4127
57,88,4128
88,93,4128
35,106,4129
48,85,4130
3,9,4131
44,65,4132
76,84,4133
13,14,4134
61,96,4135
15,96,4135
27,84,4136
4,13,4137
33,58,4138
17,19,4139
3,72,4140
3,66,4140
54,83,4141
13,35,4142
83,90,4143
50,53,4144
53,66,4144
3,53,4144
8,53,4144
17,53,4144
56,61,4145
47,48,4146
3,20,4147
27,81,4148
9,66,4149
9,66,4150
5,56,4151
15,66,4152
50,75,4153
13,14,4154
15,54,4155
16,106,4156
84,90,4157
3,4,4158
13,14,4159
26,45,4160
40,75,4161
13,68,4162
24,45,4163
7,44,4164
53,86,4165
53,86,4165
40,86,4166
50,75,4167
13,50,4168
57,84,4169
66,77,4170
68,86,4171
3,51,4172
3,8,4172
3,35,4172
39,77,4173
13,117,4174
11,33,4175
11,31,4175
11,25,4175
5,11,4176
50,52,4177
33,104,4178
52,53,4179
88,89,4180
26,45,4181
12,15,4182
40,84,4183
7,104,4184
15,17,4185
15,39,4186
48,85,4187
16,40,4188
3,4,4189
50,86,4190
20,51,4191
2,74,4192
86,94,4193
68,94,4193
69,94,4193
56,94,4193
85,94,4193
59,94,4193
47,94,4193
48,94,4193
89,94,4193
2,94,4193
76,94,4193
88,94,4193
84,94,4193
21,75,4194
10,75,4194
17,56,4195
28,115,4196
13,14,4197
84,101,4198
13,58,4199
13,106,4199
4,13,4199
15,96,4200
26,27,4201
8,40,4202
19,76,4203
15,33,4204
25,26,4205
18,55,4206
27,50,4207
50,76,4207
69,76,4208
76,91,4208
13,14,4209
76,81,4210
61,96,4211
3,51,4212
57,98,4213
6,10,4214
9,65,4215
3,68,4216
104,115,4217
19,82,4218
12,15,4219
40,84,4220
75,84,4220
42,63,4221
42,43,4221
1,7,4222
3,35,4223
66,80,4224
21,43,4225
3,85,4226
67,68,4227
67,85,4227
2,6,4228
47,68,4228
10,104,4229
1,7,4230
40,76,4231
57,99,4231
59,67,4232
48,85,4233
29,48,4234
9,67,4235
53,84,4236
39,120,4237
42,64,4238
5,11,4239
29,54,4240
3,20,4241
68,90,4242
3,66,4243
40,84,4244
3,8,4245
15,54,4246
40,68,4247
35,62,4248
35,53,4248
26,30,4249
19,57,4250
70,75,4251
13,14,4252
29,43,4253
70,75,4254
70,95,4255
29,77,4256
8,52,4257
53,86,4258
31,87,4259
61,106,4260
73,106,4260
106,117,4260
25,26,4261
58,83,4262
24,112,4263
9,65,4264
13,14,4265
3,24,4266
53,70,4267
48,55,4268
6,106,4269
68,145,4270
69,80,4271
80,84,4271
9,14,4272
3,66,4273
57,139,4274
4,13,4275
13,14,4276
3,13,4277
83,94,4278
15,54,4279
38,83,4280
26,83,4280
9,94,4281
65,94,4281
27,39,4282
13,14,4283
12,15,4284
15,54,4284
15,117,4284
50,86,4285
50,86,4285
2,88,4286
24,26,4287
69,86,4288
40,68,4289
28,83,4290
28,54,4290
33,151,4291
76,101,4292
44,104,4293
17,77,4294
9,77,4294
66,77,4294
3,17,4295
39,54,4296
29,54,4296
15,54,4296
54,120,4296
24,26,4297
9,94,4298
1,72,4299
65,69,4300
69,76,4301
44,95,4302
18,56,4303
59,67,4304
59,72,4304
48,68,4305
47,101,4306
54,83,4307
3,62,4308
13,14,4309
30,104,4310
74,104,4311
53,76,4312
86,142,4313
63,83,4314
3,66,4315
3,17,4315
3,85,4315
3,68,4315
3,41,4315
3,13,4315
3,8,4315
3,67,4315
3,69,4315
21,55,4316
40,76,4317
56,61,4318
56,96,4318
66,115,4319
50,75,4320
71,73,4321
65,94,4322
15,27,4323
3,69,4324
3,68,4324
69,94,4325
3,8,4326
4,53,4327
61,96,4328
6,18,4329
9,66,4330
8,40,4331
70,85,4332
4,74,4333
50,76,4334
5,54,4335
14,84,4336
43,64,4337
63,64,4337
42,64,4337
64,80,4337
18,44,4338
40,48,4339
33,63,4340
13,14,4341
6,106,4342
44,65,4343
50,76,4344
3,8,4345
67,115,4346
58,73,4347
70,86,4348
15,56,4349
4,48,4350
59,74,4351
48,53,4352
58,83,4353
15,56,4354
40,86,4355
3,50,4356
48,68,4357
53,70,4358
4,53,4358
18,107,4359
17,56,4360
58,73,4361
2,59,4362
1,7,4363
69,86,4364
69,76,4364
69,84,4364
7,30,4365
30,32,4365
2,76,4366
2,86,4366
2,69,4366
2,67,4366
2,47,4366
2,84,4366
2,56,4366
2,89,4366
2,88,4366
2,48,4366
2,85,4366
3,52,4367
7,29,4368
93,101,4369
9,59,4370
48,84,4371
68,84,4371
24,31,4372
24,26,4372
9,66,4373
2,94,4374
86,93,4375
53,70,4376
36,38,4377
68,70,4378
86,94,4379
13,14,4380
5,77,4381
56,90,4382
9,67,4383
72,74,4384
15,72,4384
12,72,4384
72,117,4384
72,73,4384
5,72,4384
71,72,4384
9,67,4385
9,66,4385
27,43,4386
3,9,4387
15,77,4388
36,38,4389
27,53,4390
3,53,4390
35,53,4390
14,17,4391
9,14,4391
54,56,4392
15,54,4392
47,84,4393
47,48,4394
24,66,4395
25,71,4396
71,72,4396
31,71,4396
59,67,4397
2,74,4398
53,70,4399
15,96,4400
12,96,4400
61,96,4400
50,75,4401
67,115,4402
36,37,4403
88,96,4404
15,88,4404
12,88,4404
61,88,4404
43,79,4405
18,69,4406
18,56,4406
18,76,4406
18,84,4406
18,86,4406
18,88,4406
3,8,4407
69,86,4408
81,86,4408
50,86,4408
3,8,4409
3,13,4409
40,53,4410
13,81,4411
7,22,4412
4,13,4413
4,35,4413
4,53,4413
86,101,4414
69,86,4415
69,86,4415
14,54,4416
48,70,4417
42,90,4418
61,96,4419
12,96,4419
15,96,4419
15,56,4420
15,54,4420
86,94,4421
15,54,4422
54,96,4422
8,20,4423
27,28,4424
68,85,4425
18,85,4426
84,94,4427
13,14,4428
17,19,4429
3,8,4430
14,80,4431
3,13,4432
3,8,4433
2,86,4434
29,39,4435
65,94,4436
6,106,4437
48,68,4438
37,56,4439
88,94,4440
83,149,4441
17,53,4442
33,42,4443
22,42,4443
53,76,4444
14,77,4445
48,53,4446
12,15,4447
50,53,4448
27,87,4449
23,29,4450
13,14,4451
3,8,4452
14,94,4453
68,70,4454
9,14,4455
8,41,4456
26,41,4456
41,60,4456
3,41,4456
1,50,4457
3,4,4458
3,13,4459
3,8,4460
47,138,4461
13,14,4462
3,67,4463
29,88,4464
29,56,4464
29,77,4464
13,17,4465
104,141,4466
4,75,4467
50,70,4468
3,4,4469
9,32,4470
33,54,4471
3,8,4472
69,84,4473
3,40,4474
3,68,4474
3,13,4474
3,67,4474
3,35,4474
3,17,4474
3,8,4474
3,85,4474
3,69,4474
3,66,4474
3,4,4474
59,69,4475
76,94,4476
22,98,4477
69,76,4477
22,29,4478
86,94,4479
12,14,4480
9,66,4481
66,67,4481
66,80,4481
15,96,4482
61,96,4482
53,68,4483
13,14,4484
6,31,4485
66,77,4486
33,42,4487
13,14,4488
13,35,4489
18,27,4490
13,14,4491
48,70,4492
3,68,4493
3,66,4494
24,83,4495
40,86,4496
38,65,4497
3,13,4498
1,7,4499
13,14,4500
3,68,4501
3,18,4502
68,69,4503
13,68,4503
14,31,4504
75,76,4505
40,76,4505
48,95,4506
9,66,4507
3,50,4508
37,75,4509
56,90,4510
65,94,4511
9,94,4511
69,76,4512
4,65,4513
5,11,4514
25,31,4515
40,76,4516
13,14,4517
59,74,4518
59,72,4518
9,65,4519
1,2,4520
69,86,4521
21,56,4522
36,150,4523
3,40,4524
50,86,4525
6,106,4526
66,77,4527
15,27,4528
54,88,4529
15,88,4529
50,76,4530
27,32,4531
1,11,4532
47,50,4533
3,4,4534
59,74,4535
15,54,4536
47,48,4537
53,94,4538
93,95,4539
48,81,4540
10,75,4541
40,76,4542
14,44,4543
24,60,4544
72,90,4545
49,53,4546
1,7,4547
50,93,4548
27,50,4548
50,101,4548
80,151,4549
59,65,4550
59,65,4550
24,32,4551
21,72,4552
47,48,4553
15,33,4554
19,101,4555
82,101,4555
57,101,4555
50,70,4556
15,88,4557
13,14,4558
54,96,4559
50,76,4560
48,50,4561
68,90,4562
66,68,4562
18,20,4563
4,13,4564
3,13,4564
13,17,4564
13,35,4564
18,107,4565
18,55,4565
18,110,4565
18,99,4565
18,19,4565
18,109,4565
18,57,4565
18,108,4565
43,90,4566
18,24,4567
71,72,4568
5,72,4568
15,72,4568
12,72,4568
72,73,4568
72,117,4568
45,51,4568
72,74,4568
21,56,4569
3,4,4570
13,68,4571
13,14,4572
15,96,4573
24,26,4574
19,67,4575
50,86,4576
86,94,4577
104,117,4578
50,86,4579
13,68,4580
3,35,4581
13,65,4582
5,71,4583
15,71,4583
71,73,4583
71,72,4583
3,13,4584
3,85,4585
3,50,4586
3,13,4587
3,4,4588
3,8,4589
21,70,4590
13,70,4591
40,49,4592
67,115,4593
73,117,4594
71,117,4594
53,70,4595
3,68,4596
69,70,4597
50,70,4598
44,89,4599
54,117,4600
13,14,4601
48,70,4602
9,67,4603
68,145,4604
13,86,4605
67,80,4606
29,56,4607
56,88,4608
36,38,4609
1,38,4610
59,74,4611
50,53,4612
13,48,4613
13,14,4614
19,86,4615
106,117,4616
71,106,4616
37,76,4617
13,14,4618
80,112,4619
5,72,4620
12,72,4620
15,72,4620
72,117,4620
72,74,4620
71,72,4620
72,73,4620
13,14,4621
50,70,4622
15,61,4623
9,80,4624
8,40,4625
16,40,4625
40,86,4625
8,32,4626
44,80,4627
13,76,4628
1,4,4629
4,65,4629
4,13,4629
4,10,4629
3,4,4629
4,7,4629
4,9,4629
4,17,4629
53,84,4630
36,38,4631
9,36,4631
3,53,4632
65,94,4633
3,50,4634
56,59,4635
53,70,4636
35,53,4636
66,115,4637
5,54,4638
54,83,4638
33,54,4638
54,58,4638
122,140,4639
4,70,4640
25,26,4641
18,55,4642
15,56,4643
22,93,4644
68,69,4645
13,14,4646
20,35,4647
47,68,4648
7,43,4649
2,59,4650
32,83,4651
1,50,4652
2,6,4653
4,70,4654
5,11,4655
24,117,4656
42,43,4657
42,43,4658
9,66,4659
27,62,4660
67,72,4661
8,38,4662
53,76,4663
45,98,4664
61,117,4665
53,70,4666
32,39,4667
67,115,4668
13,14,4669
65,95,4670
12,96,4671
61,96,4671
15,96,4671
9,25,4672
3,66,4673
3,77,4673
3,53,4673
17,18,4674
59,74,4675
3,66,4676
3,50,4677
3,13,4678
3,18,4679
40,76,4680
71,72,4681
3,18,4682
18,43,4682
18,57,4682
18,88,4682
18,56,4682
18,79,4682
15,56,4683
50,86,4684
13,30,4685
45,64,4686
4,70,4687
5,29,4688
5,109,4688
5,31,4688
5,36,4688
5,69,4688
5,39,4688
5,52,4688
5,32,4688
5,54,4688
5,83,4688
5,11,4688
5,88,4688
5,18,4688
5,56,4688
5,30,4688
84,93,4689
84,101,4689
53,84,4690
59,94,4691
15,96,4692
47,81,4693
15,88,4694
50,124,4695
3,68,4696
15,61,4697
50,86,4698
3,85,4699
13,14,4700
50,53,4701
50,76,4702
13,82,4703
3,8,4704
38,144,4705
84,94,4706
40,48,4707
3,20,4708
3,41,4709
3,84,4710
50,76,4711
50,76,4712
30,104,4713
15,96,4714
57,86,4715
8,13,4716
3,53,4717
6,106,4718
3,18,4719
5,73,4720
47,81,4721
27,47,4721
47,68,4721
4,53,4722
24,51,4723
15,83,4724
33,83,4725
1,4,4726
1,2,4726
1,6,4726
1,10,4726
1,5,4726
1,3,4726
1,8,4726
1,7,4726
1,16,4726
1,11,4726
1,14,4726
1,12,4726
1,17,4726
1,65,4726
1,13,4726
1,15,4726
1,9,4726
69,88,4727
3,13,4728
50,70,4729
13,67,4730
45,66,4731
68,69,4732
9,84,4733
103,105,4734
44,79,4735
52,103,4736
44,74,4737
3,85,4738
3,66,4738
3,67,4738
3,4,4738
3,17,4738
3,8,4738
3,13,4738
3,40,4738
3,35,4738
3,68,4738
3,69,4738
15,71,4739
71,73,4739
71,72,4739
5,71,4739
24,26,4740
50,76,4741
42,43,4742
37,59,4743
48,85,4744
70,75,4745
40,41,4746
95,104,4747
80,115,4748
1,68,4749
15,26,4750
15,25,4750
1,38,4751
13,14,4752
21,75,4753
15,96,4754
11,15,4754
77,112,4755
15,61,4756
21,56,4757
56,72,4758
67,80,4759
18,85,4760
82,89,4761
54,56,4762
8,32,4763
39,66,4764
5,11,4765
3,32,4766
64,65,4767
2,13,4768
2,72,4768
2,40,4768
2,74,4768
13,14,4769
48,50,4770
17,56,4771
13,17,4772
15,66,4773
71,72,4774
15,96,4775
12,96,4775
61,96,4775
5,33,4776
33,54,4777
53,84,4778
24,26,4779
65,94,4780
32,87,4781
3,13,4782
18,107,4783
18,19,4783
18,57,4783
18,108,4783
18,99,4783
18,55,4783
3,4,4784
69,86,4785
70,75,4786
56,70,4786
3,13,4787
64,80,4788
7,42,4789
59,74,4790
74,94,4790
44,88,4791
85,90,4792
36,150,4793
9,59,4794
40,74,4795
40,72,4795
2,42,4796
56,90,4797
40,53,4798
13,14,4799
47,90,4800
47,68,4801
21,75,4802
56,84,4803
86,94,4804
85,94,4804
84,94,4804
48,94,4804
47,94,4804
68,94,4804
76,94,4804
88,94,4804
69,94,4804
56,94,4804
5,56,4805
37,38,4806
48,85,4807
2,34,4808
45,68,4809
3,47,4810
23,29,4811
59,67,4812
36,37,4813
50,70,4814
24,83,4815
30,95,4816
52,103,4817
53,70,4818
4,53,4818
3,27,4819
9,67,4820
9,66,4820
9,25,4821
4,74,4822
18,80,4823
66,115,4824
4,13,4825
7,100,4826
13,35,4827
93,95,4828
3,4,4829
3,18,4829
3,13,4829
3,52,4829
3,8,4829
3,40,4829
3,53,4829
3,50,4829
3,51,4829
3,20,4829
32,83,4830
15,96,4831
29,58,4832
3,66,4833
48,56,4834
5,33,4835
13,14,4836
67,115,4837
1,19,4838
18,80,4839
31,80,4839
66,80,4839
67,80,4839
7,15,4840
44,80,4841
7,32,4842
21,47,4843
15,17,4844
49,53,4845
44,104,4846
50,75,4847
3,66,4848
84,86,4849
13,66,4850
13,40,4850
13,35,4850
8,13,4850
3,13,4850
66,77,4851
13,40,4852
26,66,4853
68,85,4854
